,first layer,second layer,train,test
728,260,40,1.0,0.6144957983193277
729,260,50,1.0,0.6176470588235295
730,260,60,1.0,0.6102941176470589
731,260,70,1.0,0.6176470588235295
732,260,80,1.0,0.6071428571428571
733,260,90,1.0,0.619747899159664
734,260,100,1.0,0.6081932773109243
735,260,110,1.0,0.6155462184873949
736,260,120,1.0,0.6176470588235293
737,260,130,1.0,0.6176470588235293
738,260,140,1.0,0.6029411764705882
739,260,150,1.0,0.6134453781512604
740,260,160,1.0,0.6176470588235293
741,260,170,1.0,0.6165966386554622
742,260,180,1.0,0.6228991596638656
743,260,190,1.0,0.619747899159664
744,260,200,1.0,0.630252100840336
745,260,210,1.0,0.6228991596638656
746,260,220,1.0,0.6123949579831933
747,260,230,1.0,0.6186974789915967
748,260,240,1.0,0.6271008403361344
749,260,250,1.0,0.6071428571428571
750,260,260,1.0,0.6176470588235293
751,260,270,1.0,0.6207983193277311
752,260,280,1.0,0.6239495798319327
753,260,290,1.0,0.6155462184873949
754,270,10,0.9981447124304267,0.6165966386554622
755,270,20,1.0,0.6144957983193278
756,270,30,1.0,0.6176470588235293
757,270,40,1.0,0.6239495798319329
758,270,50,1.0,0.625
759,270,60,1.0,0.60609243697479
760,270,70,1.0,0.625
761,270,80,1.0,0.6239495798319329
762,270,90,1.0,0.6134453781512604
763,270,100,1.0,0.6155462184873949
764,270,110,1.0,0.6207983193277312
765,270,120,1.0,0.6155462184873949
766,270,130,1.0,0.6186974789915967
767,270,140,1.0,0.6144957983193278
768,270,150,1.0,0.625
769,270,160,1.0,0.6123949579831933
770,270,170,1.0,0.6155462184873949
771,270,180,1.0,0.6144957983193278
772,270,190,1.0,0.6144957983193277
773,270,200,1.0,0.6123949579831932
774,270,210,1.0,0.6218487394957982
775,270,220,1.0,0.6165966386554622
776,270,230,1.0,0.6165966386554622
777,270,240,1.0,0.6165966386554622
778,270,250,1.0,0.6302521008403362
779,270,260,1.0,0.6123949579831933
780,270,270,1.0,0.6081932773109243
781,270,280,1.0,0.6123949579831932
782,270,290,1.0,0.6144957983193278
783,280,10,0.9976868369725513,0.6102941176470589
784,280,20,1.0,0.619747899159664
785,280,30,1.0,0.6092436974789915
786,280,40,1.0,0.6123949579831933
787,280,50,1.0,0.6186974789915967
788,280,60,1.0,0.6123949579831933
789,280,70,1.0,0.6155462184873951
790,280,80,1.0,0.6123949579831933
791,280,90,1.0,0.6207983193277311
792,280,100,1.0,0.6102941176470588
793,280,110,1.0,0.611344537815126
794,280,120,1.0,0.6123949579831933
795,280,130,1.0,0.619747899159664
796,280,140,1.0,0.6155462184873951
797,280,150,1.0,0.6207983193277311
798,280,160,1.0,0.6186974789915967
799,280,170,1.0,0.6218487394957984
800,280,180,1.0,0.6102941176470588
801,280,190,1.0,0.6176470588235293
802,280,200,1.0,0.6039915966386554
803,280,210,1.0,0.6186974789915968
804,280,220,1.0,0.619747899159664
805,280,230,1.0,0.6123949579831933
806,280,240,1.0,0.6155462184873951
807,280,250,1.0,0.6176470588235293
808,280,260,1.0,0.6123949579831933
809,280,270,1.0,0.6218487394957982
810,280,280,1.0,0.6134453781512607
811,280,290,1.0,0.6102941176470589
812,290,10,0.9995361781076068,0.611344537815126
813,290,20,1.0,0.6165966386554622
814,290,30,1.0,0.6144957983193278
815,290,40,1.0,0.611344537815126
816,290,50,1.0,0.6134453781512607
817,290,60,1.0,0.611344537815126
818,290,70,1.0,0.6155462184873949
819,290,80,1.0,0.6081932773109244
820,290,90,1.0,0.6165966386554622
821,290,100,1.0,0.6134453781512604
822,290,110,1.0,0.6176470588235295
823,290,120,1.0,0.6165966386554622
824,290,130,1.0,0.6207983193277311
825,290,140,1.0,0.625
826,290,150,1.0,0.6207983193277311
827,290,160,1.0,0.6228991596638656
828,290,170,1.0,0.6186974789915968
829,290,180,1.0,0.6260504201680673
830,290,190,1.0,0.6123949579831933
831,290,200,1.0,0.611344537815126
832,290,210,1.0,0.6165966386554622
833,290,220,1.0,0.6144957983193278
834,290,230,1.0,0.6134453781512604
835,290,240,1.0,0.6081932773109244
836,290,250,1.0,0.6123949579831933
837,290,260,1.0,0.6134453781512604
838,290,270,1.0,0.6155462184873949
839,290,280,1.0,0.6144957983193277
840,290,290,1.0,0.6186974789915967
